,Date,Dewpt,Location,Pressure,Rain,Temp,Winddir,Windspd
0,20060321,13,KARB,30.07,0,26,13,11
1,20060322,23,KARB,30.15,0,30,287,10
2,20060323,22,KARB,30.22,0,34,316,6
3,20060324,24,KARB,30.11,0,30,339,3
4,20060325,30,KARB,30.09,1,34,334,6
5,20060326,25,KARB,30.24,0,35,315,5
6,20060327,24,KARB,30.27,0,34,173,3
7,20060328,36,KARB,30.16,1,41,74,4
8,20060329,32,KARB,30.26,0,40,207,1
9,20060330,32,KARB,30.19,0,44,130,2
10,20060331,48,KARB,29.77,1,54,199,11
11,20060401,40,KARB,29.96,0,48,295,14
12,20060402,39,KARB,29.99,1,46,100,9
13,20060403,43,KARB,29.56,1,44,232,13
14,20060404,25,KARB,29.91,0,37,271,11
15,20060405,28,KARB,29.92,0,40,309,13
16,20060406,32,KARB,29.87,0,46,133,5
17,20060407,43,KARB,29.58,1,44,21,5
18,20060408,22,KARB,30.09,0,36,357,11
19,20060409,,KARB,30.22,0,,-1,
20,20060410,34,KARB,30.20,0,54,166,10
21,20060411,38,KARB,30.14,0,52,175,5
22,20060412,53,KARB,29.92,1,58,232,13
23,20060413,44,KARB,30.04,0,58,245,5
24,20060414,52,KARB,29.66,1,66,205,8
25,20060415,40,KARB,29.71,0,60,345,8
26,20060416,39,KARB,29.83,1,50,67,8
27,20060417,33,KARB,29.92,0,49,50,11
28,20060418,36,KARB,30.05,0,50,67,6
29,20060419,38,KARB,30.00,0,53,89,6
30,20060420,39,KARB,29.97,0,54,113,3
31,20060421,49,KARB,29.89,1,60,161,2
32,20060422,46,KARB,29.85,1,55,271,4
33,20060423,45,KARB,29.83,1,50,285,8
34,20060424,44,KARB,29.89,0,55,299,7
35,20060425,33,KARB,29.98,1,42,2,9
36,20060426,24,KARB,29.98,0,42,263,6
37,20060427,29,KARB,29.97,0,50,328,6
38,20060428,25,KARB,30.30,0,46,76,6
39,20060429,29,KARB,30.32,0,52,87,9
40,20060430,36,KARB,30.19,1,58,94,10
41,20060501,44,KARB,30.17,0,60,145,7
42,20060502,53,KARB,29.93,1,54,4,3
43,20060503,52,KARB,29.97,0,60,293,8
44,20060504,48,KARB,29.88,1,62,259,8
45,20060505,42,KARB,29.88,0,52,273,7
46,20060506,33,KARB,30.02,0,50,337,9
47,20060507,32,KARB,30.07,0,47,167,2
48,20060508,36,KARB,30.03,0,52,134,3
49,20060509,46,KARB,29.92,0,56,125,6
50,20060510,57,KARB,29.65,1,63,100,5
51,20060511,52,KARB,29.27,1,54,184,12
52,20060512,40,KARB,29.49,1,42,192,10
53,20060513,45,KARB,29.71,1,48,130,7
54,20060514,49,KARB,29.82,1,52,78,3
55,20060515,51,KARB,29.84,1,53,41,7
56,20060516,50,KARB,29.72,1,56,317,8
57,20060517,49,KARB,29.56,0,60,279,8
58,20060518,41,KARB,29.49,1,50,298,13
59,20060519,43,KARB,29.63,1,51,296,10
60,20060520,38,KARB,29.80,0,52,280,9
61,20060521,37,KARB,29.87,1,49,309,13
62,20060522,31,KARB,30.13,0,48,326,9
63,20060523,37,KARB,30.17,0,50,326,4
64,20060524,43,KARB,30.03,1,56,207,4
65,20060525,60,KARB,29.64,1,68,188,9
66,20060526,62,KARB,29.57,1,68,281,6
67,20060527,57,KARB,29.88,0,66,176,1
68,20060528,65,KARB,30.04,0,72,188,5
69,20060529,67,KARB,30.08,0,76,227,2
70,20060530,66,KARB,30.07,0,73,286,1
71,20060531,66,KARB,30.05,1,72,237,3
72,20060601,61,KARB,30.03,0,71,357,7
73,20060602,55,KARB,29.95,0,68,21,5
74,20060603,54,KARB,29.92,1,64,339,7
75,20060604,49,KARB,29.97,1,64,16,7
76,20060605,45,KARB,30.00,0,62,314,3
77,20060606,50,KARB,29.95,0,64,221,2
78,20060607,59,KARB,29.86,1,62,130,3
79,20060608,58,KARB,29.88,1,70,334,3
80,20060609,51,KARB,29.94,0,64,353,10
81,20060610,41,KARB,29.95,0,56,3,7
82,20060611,42,KARB,29.96,0,53,30,6
83,20060612,48,KARB,30.08,0,58,20,6
84,20060613,50,KARB,30.11,0,56,140,2
85,20060614,50,KARB,30.07,0,64,34,4
86,20060615,46,KARB,30.14,0,60,318,3
87,20060616,54,KARB,30.11,0,66,199,6
88,20060617,58,KARB,30.02,0,74,195,6
89,20060618,66,KARB,29.87,1,74,210,11
90,20060619,63,KARB,29.86,1,74,243,9
91,20060620,53,KARB,30.00,0,69,319,7
92,20060621,63,KARB,29.96,1,64,185,7
93,20060622,64,KARB,29.97,0,70,248,4
94,20060623,58,KARB,30.10,0,69,358,7
95,20060624,48,KARB,30.14,0,66,20,3
96,20060625,50,KARB,30.08,0,63,27,1
97,20060626,61,KARB,29.94,0,68,72,6
98,20060627,63,KARB,29.92,1,70,220,3
99,20060628,56,KARB,30.00,0,66,239,4
100,20060629,55,KARB,30.07,0,65,291,8
101,20060630,53,KARB,30.07,0,65,259,5
102,20060701,56,KARB,30.01,0,67,213,4
103,20060702,64,KARB,29.98,1,70,233,11
104,20060703,64,KARB,30.03,1,66,216,4
105,20060704,65,KARB,29.92,1,74,266,7
106,20060705,48,KARB,30.08,0,62,341,9
107,20060706,50,KARB,30.22,0,60,351,5
108,20060707,51,KARB,30.30,0,63,248,1
109,20060708,53,KARB,30.22,0,65,221,2
110,20060709,60,KARB,29.94,0,70,216,5
111,20060710,61,KARB,29.90,1,74,264,9
112,20060711,68,KARB,29.99,1,70,150,7
113,20060712,69,KARB,29.91,1,74,276,8
114,20060713,63,KARB,30.01,0,70,104,3
115,20060714,65,KARB,29.94,1,70,187,2
116,20060715,67,KARB,29.99,0,78,294,7
117,20060716,65,KARB,30.05,0,76,241,5
118,20060717,66,KARB,29.98,1,77,237,8
119,20060718,63,KARB,30.05,1,74,4,8
120,20060719,59,KARB,30.12,0,70,99,5
121,20060720,65,KARB,30.01,1,71,253,3
122,20060721,63,KARB,29.96,0,74,339,7
123,20060722,56,KARB,29.88,0,68,351,10
124,20060723,54,KARB,29.95,0,66,287,3
125,20060724,58,KARB,29.93,0,67,216,6
126,20060725,66,KARB,29.92,1,74,216,8
127,20060726,69,KARB,29.83,1,72,232,6
128,20060727,71,KARB,29.84,1,74,222,6
129,20060728,68,KARB,29.93,1,73,256,6
130,20060729,68,KARB,29.96,0,76,234,3
131,20060730,70,KARB,29.90,1,76,251,4
132,20060731,72,KARB,29.86,0,80,223,4
133,20060801,75,KARB,29.90,0,83,218,8
134,20060802,74,KARB,29.82,0,82,223,9
135,20060803,69,KARB,29.85,1,73,267,8
136,20060804,60,KARB,30.03,0,70,310,4
137,20060805,60,KARB,30.14,0,69,96,5
138,20060806,62,KARB,30.06,0,70,212,3
139,20060807,64,KARB,30.04,0,75,286,7
140,20060808,58,KARB,30.19,0,70,34,7
141,20060809,57,KARB,30.09,0,66,114,3
142,20060810,61,KARB,29.94,0,70,54,2
143,20060811,52,KARB,30.04,0,66,45,8
144,20060812,52,KARB,30.11,0,64,64,6
